"site_treatment","depth","sample_id.soil","total_c_ug.soil","total_n_ug.soil","site_id_soils","zone","treatment","sample_id.roots","Site","Treatment","total_c_ug.roots.litter","total_n_ug.roots.litter"
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON5root15","S4","CON",1034.12,32.64
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON7root15","S4","CON",847.9,29.2
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON7root15d","S4","CON",1153.03,33.88
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON4root15","S4","CON",872.58,43.94
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON8root15","S4","CON",1033.69,36.08
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON3root15","S4","CON",911.12,44.45
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON10root15","S4","CON",940.96,41.99
"S4-CON","15","S4-CON-3-soil-15",1260.42,82.86,"S4","south","CON","S4CON1root15","S4","CON",834.4,24.32
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON2root15","S4","CON",701.3,36.73
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON5root15","S4","CON",1034.12,32.64
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON7root15","S4","CON",847.9,29.2
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON7root15d","S4","CON",1153.03,33.88
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON4root15","S4","CON",872.58,43.94
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON8root15","S4","CON",1033.69,36.08
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON3root15","S4","CON",911.12,44.45
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON10root15","S4","CON",940.96,41.99
"S4-CON","15","S4-CON-5-soil-15",1068.32,67.94,"S4","south","CON","S4CON1root15","S4","CON",834.4,24.32
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON2root15","S4","CON",701.3,36.73
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON5root15","S4","CON",1034.12,32.64
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON7root15","S4","CON",847.9,29.2
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON7root15d","S4","CON",1153.03,33.88
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON4root15","S4","CON",872.58,43.94
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON8root15","S4","CON",1033.69,36.08
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON3root15","S4","CON",911.12,44.45
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON10root15","S4","CON",940.96,41.99
"S4-CON","15","S4-CON-7-soil-15",1049.33,70.83,"S4","south","CON","S4CON1root15","S4","CON",834.4,24.32
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON2root15","S4","CON",701.3,36.73
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON5root15","S4","CON",1034.12,32.64
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON7root15","S4","CON",847.9,29.2
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON7root15d","S4","CON",1153.03,33.88
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON4root15","S4","CON",872.58,43.94
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON8root15","S4","CON",1033.69,36.08
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON3root15","S4","CON",911.12,44.45
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON10root15","S4","CON",940.96,41.99
"S4-CON","15","S4-CON-4-soil-15",915.31,83.84,"S4","south","CON","S4CON1root15","S4","CON",834.4,24.32
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON2root15","S4","CON",701.3,36.73
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON5root15","S4","CON",1034.12,32.64
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON7root15","S4","CON",847.9,29.2
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON7root15d","S4","CON",1153.03,33.88
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON4root15","S4","CON",872.58,43.94
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON8root15","S4","CON",1033.69,36.08
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON3root15","S4","CON",911.12,44.45
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON10root15","S4","CON",940.96,41.99
"S4-CON","15","S4-CON-9-soil-15",1138.9,77.06,"S4","south","CON","S4CON1root15","S4","CON",834.4,24.32
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON2root15","S4","CON",701.3,36.73
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON5root15","S4","CON",1034.12,32.64
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON7root15","S4","CON",847.9,29.2
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON7root15d","S4","CON",1153.03,33.88
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON4root15","S4","CON",872.58,43.94
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON8root15","S4","CON",1033.69,36.08
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON3root15","S4","CON",911.12,44.45
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON10root15","S4","CON",940.96,41.99
"S4-CON","15","S4-CON-8-soil-15",1178.08,77.9,"S4","south","CON","S4CON1root15","S4","CON",834.4,24.32
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-10-soil-30",776.31,52.89,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-5-soil-30",332.15,16.34,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-2-soil-30",696.63,37.56,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-1-soil-30",801.38,44.7,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-3-soil-30",226.17,11.26,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-8-soil-30",873.68,54.53,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-4-soil-30",388.79,18.21,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-6-soil-30",1059.07,71.41,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON1root30","S4","CON",1002.11,38.74
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON10root30","S4","CON",1022.47,54.12
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON8root30","S4","CON",783.87,40.55
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON2root30d","S4","CON",1076.34,25.67
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON6root30","S4","CON",922.62,35.33
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON2root30","S4","CON",1065.24,34.24
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON5root30","S4","CON",944.72,26.99
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON3root30","S4","CON",740.47,18.07
"S4-CON","30","S4-CON-7-soil-30",837.3,52.46,"S4","south","CON","S4CON7root30","S4","CON",716.6,24.45
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-5-soil-60",314.76,14.47,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-6-soil-60",241.39,15.24,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-8-soil-60",301.1,19.08,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-1-soil-60",1368.69,70.85,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-9-soil-60",1088.32,53.36,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-10-soil-60",819.35,49.59,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-7-soil-60",868.13,45.94,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-4-soil-60",154.88,8.74,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON10root60","S4","CON",1100.65,25.38
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON1root60","S4","CON",1238.2,23.48
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON4root60","S4","CON",863.53,14.23
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON2root60","S4","CON",1403.81,21.18
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON3root60","S4","CON",1286.9,17.91
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON7root60","S4","CON",873.03,36.46
"S4-CON","60","S4-CON-3-soil-60",371.35,18.99,"S4","south","CON","S4CON8root60","S4","CON",804.19,20.06
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON10litter","S4","CON",2081.63,84.45
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON1litter","S4","CON",1571.23,54.23
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON2litter","S4","CON",1986.85,69.88
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON2litterd","S4","CON",1793.43,62.96
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON3litter","S4","CON",1714.4,68.94
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON4litter","S4","CON",1960.19,56.92
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON5litter","S4","CON",1958.06,70.27
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON6litter","S4","CON",2239.42,99.52
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON8litter","S4","CON",1693.68,66.7
"S4-CON","litter",NA,NA,NA,NA,NA,NA,"S4CON9litter","S4","CON",1720.76,65.57
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO22root15","S5","CO2",1295.58,36.04
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO21root15","S5","CO2",898.58,23.94
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO23root15","S5","CO2",846.09,33.67
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO210root15","S5","CO2",1023.92,45.27
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO25root15","S5","CO2",1138.61,34.63
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO28root15","S5","CO2",872.36,26.96
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO26root15","S5","CO2",1017.24,22.15
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO29root15","S5","CO2",1136.38,38.46
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO27root15","S5","CO2",1305.48,30.37
"S5-CO2","15","S5-CO2-10-soil-15",780.21,51.82,"S5","south","CO2","S5CO24root15","S5","CO2",990.83,46.01
"S5-CO2","15","S5-CO2-5-soil-15",829.08,65.72,"S5","south","CO2","S5CO22root15","S5","CO2",1295.58,36.04
"S5-CO2","15","S5-CO2-5-soil-15",829.08,65.72,"S5","south","CO2","S5CO21root15","S5","CO2",898.58,23.94
"S5-CO2","15","S5-CO2-5-soil-15",829.08,65.72,"S5","south","CO2","S5CO23root15","S5","CO2",846.09,33.67
"S5-CO2","15","S5-CO2-5-soil-15",829.08,65.72,"S5","south","CO2","S5CO210root15","S5","CO2",1023.92,45.27
"S5-CO2","15","S5-CO2-5-soil-15",829.08,65.72,"S5","south","CO2","S5CO25root15","S5","CO2",1138.61,34.63
